id,tweet,new_tweet,user_mentions,n_hash_tags,n_urls,n_emojis,subtask_a,subtask_b,subtask_c,original_tweet_length,new_tweet_length
31284,@USER @USER @USER How is what she is doin g patriotic?  I mean—you’re basically saying it is a political act against the nominee. Like—she waited to come forward until it would cause max damage...I’m not saying she’s lying at all...but what you’re saying is crazy.,she doin g patriotic i mean you basically say it political act nominee like she wait come forward it would cause max damage i not say she lie all but you say crazy,3,0,0,2,NOT,,,45,33
25642,@USER It's the ANTIFA gang!,it s antifa gang,1,0,0,0,NOT,,,5,4
57417,@USER poor @USER she is a rager and a shamer. sad....,poor she rager shamer sad,2,0,0,0,OFF,TIN,IND,11,5
59699,@USER He should have tried that on obama after he gpsent millions to Iran which has been traced to terrorists! Unbelievable,he try obama he gpsent millions iran trace terrorists unbelievable,1,0,0,0,NOT,,,21,10
34072,@USER @USER @USER I think he is right behind Trump.,i think he right behind trump,3,0,0,0,NOT,,,10,6
20846,@USER Well you are dumped,well you dump,1,0,0,0,NOT,,,5,3
88220,@USER Becoming..... a woman?,become woman,1,0,0,0,NOT,,,4,2
57355,@USER can we start shooting the blue thugs? then going through their shit and saying thats why they died? cuz this is fucking infuriating. WTF does it matter there is pot in his home. WHAT is in HER home?! SHE is the guilty one not HIM.,we start shoot blue thugs go their shit say thats they die cuz fuck infuriate wtf it matter pot his home her home she guilty one not him,1,0,0,0,OFF,TIN,GRP,46,28
49644,@USER @USER I have Dick Durbin that's not gonna happen blame Shitcago that's what i do..,i dick durbin that s not gon na happen blame shitcago that s i do,2,0,0,0,OFF,UNT,,16,15
14304,@USER @USER @USER She is clothed with strength and dignity and laughs without fear of the future. Proverbs 31:25 💕,she clothe strength dignity laugh without fear future proverbs 31 25,3,0,0,1,NOT,,,20,11
49214,@USER @USER IB you ass. Watch how you speak on my name😂😂,ib you ass watch you speak my name,2,0,0,1,OFF,TIN,IND,12,8
22000,#Warriors coach fundraising for gun control Brady PAC URL,warriors coach fundraise gun control brady pac,0,1,1,0,NOT,,,9,7
91626,@USER Lmao I have it too. Shitty quality but I don’t mind it either. The lowlands one sounds better 👍🏻,lmao i it too shitty quality i not mind it either lowlands one sound better,1,0,0,1,OFF,UNT,,20,15
41814,@USER @USER @USER @USER How so?,so,4,0,0,0,NOT,,,6,1
39571,@USER   I looked over your record since getting a law degree and see ABSOLUTELY NOTHING meritorious or significant. You are one of the LEAST accomplished Individuals I have reviewed. What do YOU think you have done worth noting? Anything? @USER @USER @USER @USER URL,i look your record since get law degree see absolutely nothing meritorious significant you one least accomplish individuals i review you think you do worth note anything,5,0,1,0,NOT,,,44,27
68305,@USER #IWillNotSubmit to Accuser Leftist Liberals DemonRats Plantations Mind Control Agenda! Globalist puppet! #MeToo Movement Hollyweird #SnowFlakes #Pedowood was SCUM! URL,iwillnotsubmit accuser leftist liberals demonrats plantations mind control agenda globalist puppet metoo movement hollyweird snowflakes pedowood scum,1,4,1,0,OFF,TIN,IND,21,17
32273,@USER You need to see a doctor my man,you need see doctor my man,1,0,0,0,NOT,,,9,6
87097,@USER She is a lost Soul who has to follow the Party Line. I also believe she has sold her Soul for the Lousy 30Pieces of Silver from the guidance of her Horrible Mother.,she lose soul follow party line i also believe she sell her soul lousy 30pieces silver guidance her horrible mother,1,0,0,0,OFF,TIN,IND,34,20
31566,URL WHY isn't Peter Strzok and Lisa Page in jail? They are traitors to the United States and it's people! The US does not have a two-tiered system for lawbreakers. #LockThemAllUp  #DeepState  #DrainTheSwamp  #MAGA #WalkAway  #impeachjeffsessions  #DOJ ???,not peter strzok lisa page jail they traitors unite state it s people us not two tiered system lawbreakers lockthemallup deepstate draintheswamp maga walkaway impeachjeffsessions doj,0,7,1,0,OFF,TIN,GRP,38,26
70870,@USER The merged with Antifa 😉,merge antifa,1,0,0,1,NOT,,,6,2
59866,@USER refuses to release thousands of documents #WhatAreTheyHiding   Consistent decisions AGAINST women's rights  civil rights  gun control  immigration  health care And financial problems..who paid off his debt   Why would ANYone vote to confirm,refuse release thousands document whataretheyhiding consistent decisions women s right civil right gun control immigration health care financial problems who pay his debt would anyone vote confirm,1,1,0,0,NOT,,,33,27
66613,@USER The Tory country first is what @USER @USER meant. The rest can still suffer austerity that was caused by the rich banks. Parasitic Tories always have been &amp; always will be. The evil party that is the @USER,tory country first mean rest still suffer austerity cause rich bank parasitic tories always amp always be evil party,4,0,0,0,NOT,,,39,19
34204,@USER @USER your disrespect for those that make real sacrifices to defend our freedom is appalling.  @USER is a punk.,your disrespect make real sacrifice defend our freedom appal punk,3,0,0,0,OFF,TIN,IND,20,10
68239,"@USER I want you to want me when you are clearheaded. Her eyebrows rose in question and challenge, waiting for his response.""",i want you want me you clearheaded her eyebrows rise question challenge wait his response,1,0,0,0,NOT,,,22,15
46160,@USER @USER Gun control advocacy is itself contrary to the single most important natural right enshrined and protected by our Constitution.  ANY attempt to circumvent freedom is radical.   See? Simple  (and I didn't even have to invent any nonsense words),gun control advocacy itself contrary single important natural right enshrine protect our constitution attempt circumvent freedom radical see simple and i not even invent nonsense word,2,0,0,0,NOT,,,40,26
34365,@USER @USER @USER They’ll never get enough Antifa who even know where the library is...I think we can relax 😊,they never get enough antifa even know library be i think we relax,3,0,0,1,NOT,,,20,13
81720,@USER Hope you are ok my man.,hope you ok my man,1,0,0,0,NOT,,,7,5
54674,@USER We conservatives love him no matter how stupid it makes us /him look! YEE HAW! URL,we conservatives love him no matter stupid it make us him look yee haw,1,0,1,1,OFF,TIN,OTH,17,14
79001,@USER Cause you sweet lil nigga,cause you sweet lil nigga,1,0,0,0,OFF,TIN,IND,6,5
57631,#guncontrol Gun Control Chalenge If you truly belive in gun control I chalenge you to learn and understand what gun control is Take a conceal carry course then spend enough time  On a certified gun range To familerize yourself with firearms and learn what gun control  truly is..,guncontrol gun control chalenge you truly belive gun control i chalenge you learn understand gun control take conceal carry course spend enough time certify gun range familerize yourself firearms learn gun control truly be,0,1,0,0,NOT,,,48,34
25991,@USER Disgusting,disgust,1,0,0,0,OFF,UNT,,2,1
38525,What was this Young Lady doing in a room with two boys ? #Blackmail #BrettKavanaughHighSchoolConfessions #ConfirmJudgeKavanaugh #ConfirmJudgeKavanaugh #BoycottTheView #BoycottNFL #BoycottNike #MAGA URL,young lady room two boys blackmail brettkavanaughhighschoolconfessions confirmjudgekavanaugh confirmjudgekavanaugh boycotttheview boycottnfl boycottnike maga,0,8,1,0,NOT,,,22,13
77275,@USER Blame the rush Feinstein. She sat on this for two months. You and your party drove this timeline on purpose. Live w it. I hope someday someone accuses you of something and you watch your entire life’s work disappear. He is a person w a family. Remember that!,blame rush feinstein she sit two months you your party drive timeline purpose live w it i hope someday someone accuse you something you watch your entire life work disappear he person w family remember that,1,0,0,0,NOT,,,49,36
87329,@USER I think you say and write more intelligent commentary than most of the hosts at MSNBC. Fake liberals with big corporate blind spots.,i think you say write intelligent commentary host msnbc fake liberals big corporate blind spot,1,0,0,0,OFF,TIN,GRP,24,15
21009,I think @USER knows what he's doing. It's a lose-lose proposition no matter what he does.  Kind of like being a referee at a dog fight.  I'll reserve judgement until Monday. I definitely see where you're coming from.  #MAGA #KAG2018 #KavanaughConfirmation URL,i think know he s do it s lose lose proposition no matter he do kind like referee dog fight i ll reserve judgement monday i definitely see you re come from maga kag2018 kavanaughconfirmation,1,3,1,0,NOT,,,42,35
42807,@USER You: ‘Are you ever going to listen to a different song?’ Me: ‘No.’ *turns up volume*,you be you ever go listen different song me no turn volume,1,0,0,2,NOT,,,17,12
91853,@USER Unless you are @USER your knee will not be the same,unless you your knee not,2,0,0,0,NOT,,,12,5
21804,@USER Nah I’m okay lol I’m going to watch On my block until a new season 😍,nah i okay lol i go watch my block new season,1,0,0,1,NOT,,,17,11
89889,All Trump's and Pense 2020 merch is being made is China and not the USA.    ...maga ??   #VoteThemOut2018  #TrumpsArmy URL,trump s pense 2020 merch make china not usa maga votethemout2018 trumpsarmy,0,2,1,0,OFF,TIN,IND,20,12
99791,@USER @USER Liberals- rule #1 if liberal man accused of sexual assault or rape : viciously attack accuser( Keith Ellison/ Bill Clinton                    rule #2. If Republican man accused- viciously attack man and praise accuser.,liberals rule 1 liberal man accuse sexual assault rape viciously attack accuser keith ellison bill clinton rule 2 republican man accuse viciously attack man praise accuser,2,2,0,1,NOT,,,34,26
69325,@USER I had faith that you were going to win that last battle but Sparking instant transmission Goku is the god of legends and I’m telling you he is outstanding 👍👍👍👍 URL,i faith you go win last battle spark instant transmission goku god legends i tell you he outstanding,1,0,1,1,NOT,,,32,18
82452,@USER they're just wasting their money dims don't read books and conservatives don't read smut,they re waste their money dim not read book conservatives not read smut,1,0,0,0,NOT,,,15,13
87202,@USER Thank you for this tweet.   Give them a call @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER,thank you tweet give them call,17,0,0,0,NOT,,,26,6
17949,@USER @USER 4 he is poor,4 he poor,2,0,0,0,NOT,,,6,3
83989,@USER I hope he is found #! Best wishes to you and your family!,i hope he find best wish you your family,1,1,0,0,NOT,,,14,9
66263,@USER YAY - AWESOME 🇺🇸♥️😎👈👍MAGA🇺🇸♥️🇺🇸RepPowerVote♥️🇺🇸strengthened by PowerPrayers🇺🇸👍Red Tsunami♥️,yay awesome maga reppowervote strengthen powerprayers red tsunami,1,0,0,5,NOT,,,8,8
90034,@USER And then same liberals were accusing falsely in Kathua case while hiding in shithole right now.,liberals accuse falsely kathua case hide shithole right now,1,0,0,0,OFF,TIN,GRP,17,9
66011,@USER I believe Soros is also the main financier or his socialist organizations are of the ANTIFA  protestors - more paid actors.👎😲,i believe soros also main financier his socialist organizations antifa protestors pay actors,1,0,0,1,NOT,,,22,13
96790,@USER Man they should really consider some type of gun control.,man they really consider type gun control,1,0,0,0,NOT,,,11,7
68297,@USER A whore's book being published! All the looney liberals run out and buy it,whore s book publish looney liberals run buy it,1,0,0,0,OFF,TIN,GRP,15,9
22391,#Quebec #election: #Liberals promise more #money to buy #electric cars URL,quebec election liberals promise money buy electric cars,0,5,1,0,NOT,,,11,8
